"","logFC","logCPM","LR","PValue","FDR"
"PITA_08785",3.47521386770209,2.95351207316017,15.8483879889333,6.8624970532216e-05,0.00575763502765293
"PITA_47891",2.86846250435115,1.32165811954313,15.7993228104167,7.0427710771358e-05,0.00587100746619311
"PITA_19292",2.70766939675722,2.10731626624292,15.7237695446479,7.3297282231072e-05,0.00607130259091704
"PITA_21059",1.94001777760154,7.06186764638806,15.6742308712444,7.52423579446239e-05,0.00621263011994198
"PITA_40625",2.19025561162409,2.94128629056912,15.635028581154,7.68183295067006e-05,0.00632268332955625
"PITA_24153",1.51509919285841,5.05377193503759,15.6195837028398,7.74483103087055e-05,0.00635442619185843
"PITA_07392",1.36838202167107,5.31853504467523,15.5704337787574,7.94878842284648e-05,0.00650125905942812
"PITA_10097",1.17121376890406,6.65352096926731,15.5540925405683,8.0177897618941e-05,0.00653713774034808
"PITA_37132",2.78313439705964,2.15883460454406,15.4881592693559,8.30237073273814e-05,0.00674801126211832
"PITA_11559",5.14807682688841,4.9384447116168,15.4647697191248,8.40574854084864e-05,0.00680692478652432
"PITA_09817",3.62451528048073,2.49234054296,15.4160959541653,8.62504929357866e-05,0.00692373169989776
"PITA_05742",1.31627702203263,5.98772999035238,15.2529863125486,9.40279673422758e-05,0.00745601647135747
"PITA_02885",1.92386521500402,3.38483781452564,15.1964944715439,9.68831046320001e-05,0.00763585657082937
"PITA_14849",3.71362240483418,0.643482434836267,15.1864071562607,9.74020300354153e-05,0.0076535631395502
"PITA_40655",1.91922031764518,4.04792635729161,15.0785817073374,0.000103126784969774,0.00805472837921578
"PITA_19843",1.93087814246724,3.41115322845435,15.0262463002744,0.000106026308420713,0.00820725671343545
"PITA_50813",3.93730252740137,1.96609023501082,15.017379822987,0.000106525601035692,0.00822143726212855
"PITA_47493",2.12958314425552,4.63306196830924,14.9634340300463,0.000109614833060376,0.00843482897357198
"PITA_22445",2.81434984098074,3.86965968704884,14.9563859443017,0.000110025050229925,0.0084414204466965
"PITA_01763",3.55717474870117,0.0218990640380788,14.9435876308188,0.000110773900295063,0.00845083846668712
"PITA_24873",1.97759443961633,3.01876995031073,14.9431832655352,0.000110797643782549,0.00845083846668712
"PITA_25357",2.40179696329332,2.13568170215909,14.9186692359397,0.000112246666104819,0.00850283172222801
"PITA_10775",3.27640760195702,0.906532186614094,14.9150857818492,0.000112460075837073,0.00850283172222801
"PITA_44170",3.42390221254408,2.16048444882656,14.8978172980725,0.000113494226608895,0.00853142005742988
"PITA_13982",2.89295633694795,0.696027969665956,14.8751955573258,0.000114863463372649,0.00860946345492576
"PITA_51615",2.1611917013037,2.66060045514684,14.865896834435,0.000115431102445956,0.00862714811355424
"PITA_36496",2.37271144808854,2.48350784634206,14.8536251013981,0.000116184552971006,0.00865857890608278
"PITA_33502",3.91025949647768,1.29289621489061,14.7998578737106,0.000119544511110643,0.00887895415992053
"PITA_47429",1.37257759787631,5.09316095813465,14.7927268736822,0.00011999741938062,0.00887895415992053
"PITA_18923",3.76211501664805,0.845440465102448,14.7418582081863,0.000123278724317472,0.00908316243845077
"PITA_03757",1.33235124460776,5.15744818825333,14.7341498068842,0.000123783779054027,0.00909461104354857
"PITA_24664",2.57813312804671,1.86530598033929,14.7076980433852,0.000125532791046613,0.00919713341501792
"PITA_19094",1.54510037421703,6.09696873493358,14.6799302046601,0.000127395597305976,0.00930739351216607
"PITA_39356",2.51441631391891,1.83563630396156,14.6735132686195,0.000127830021325075,0.00931297205782596
"PITA_50866",2.39121516241048,1.23588325746875,14.6508241568931,0.000129378059441942,0.00939942443582537
"PITA_01074",2.96326877788195,1.67435220569182,14.6292544401284,0.000130867220488993,0.00948112963147134
"PITA_07613",4.05792627836624,6.18114528757609,14.6172821726134,0.000131701213927424,0.00951504686955103
"PITA_36356",1.29105166149559,6.10365945017313,14.5999683381873,0.000132916777128298,0.0095762671920496
"PITA_06604",2.49460111417886,3.87479333091701,14.5184740661428,0.000138791778339375,0.00997192089179225
"PITA_38825",2.08323756422939,2.89325906235299,14.4468009003448,0.000144174536067548,0.0102928906139884
"PITA_36024",1.90401323091031,2.68904587894778,14.4107011974346,0.000146964783007259,0.0104152780415145
"PITA_34569",1.44214134447509,5.19903169123336,14.3786449207439,0.000149488054980932,0.0105653120163018
"PITA_13365",2.17090140684656,2.95165674688061,14.3551752364513,0.000151363065105293,0.0106688400008769
"PITA_10571",2.45450468949152,1.43149916657111,14.34467526116,0.000152209566003791,0.0106995097356557
"PITA_20903",1.8152600948574,4.72497409897504,14.270203565518,0.000158351827771391,0.0110714319583498
"PITA_19827",1.32673891653456,6.00901444586483,14.2314738164327,0.000161644223825118,0.0112308351312833
"PITA_41805",1.26908180765082,7.11531891675737,14.2000989599547,0.000164361868810869,0.0113392250554427
"PITA_31714",2.90738432193211,7.97689271254564,14.1195538173552,0.000171551177915719,0.0118039010222485
"PITA_07523",3.084393231524,4.27216265036855,14.0933868339836,0.000173954306543386,0.0119376716593323
"PITA_36293",3.58419155911873,1.67164021109545,14.0723518975631,0.000175910680094864,0.0120401602068088
"PITA_04341",2.10647612716483,3.40563808139601,14.0451740812101,0.000178471230585978,0.0121833549509467
"PITA_27932",1.51266811964075,7.24537819914887,14.028765809972,0.000180035272266159,0.0122579512993993
"PITA_03080",1.55657947482028,7.2009638171486,13.9987821600453,0.000182929077937799,0.0123579282807382
"PITA_04637",2.82411912361072,3.21265013805554,13.990650576719,0.000183721925017983,0.0123793356160433
"PITA_34358",2.65119366427278,2.24519368852024,13.9231104989746,0.00019044245080116,0.0127990121521638
"PITA_02893",2.12835464152323,3.17122352312147,13.8272670950406,0.000200406642466163,0.0133726261607993
"PITA_13110",2.80144582332582,3.41624607167516,13.8217980898745,0.000200990805697825,0.0133726261607993
"PITA_14723",2.27069189179282,4.21432469280085,13.7759732574487,0.000205953414221777,0.0136301332073644
"PITA_36943",3.68897897051742,-0.166480674014874,13.7336053454295,0.00021065143615186,0.0139056680275983
"PITA_47137",2.26964073144507,1.59610242342473,13.7247547291746,0.000211646401882613,0.013917839941006
"PITA_50609",2.89131540111737,2.09129178051015,13.7224518975342,0.000211906056235856,0.013917839941006
"PITA_01590",1.86147562458858,3.50694736153203,13.7026802059189,0.000214148650451901,0.0140297033995051
"PITA_02457",1.74182939587251,4.15536251682098,13.6798726963761,0.000216765301377332,0.0141385413226023
"PITA_35470",2.03020939119676,2.56888153633517,13.6746951720201,0.000217363779054212,0.0141385413226023
"PITA_20803",2.61895997267067,4.39945821912381,13.6740303062772,0.000217440752394975,0.0141385413226023
"PITA_01007",1.11697107842397,7.99633081178351,13.6548280975413,0.000219675736008956,0.0142090170000426
"PITA_13105",1.36391086174789,4.30900294462234,13.6425542059935,0.000221116430880678,0.0142090170000426
"PITA_48066",2.43784879934718,1.94376515249135,13.5867254426379,0.000227790641704514,0.0145567734646013
"PITA_09762",3.29619827817926,0.283247121317244,13.5501903907216,0.000232267861085577,0.0148065068602323
"PITA_32379",1.49347847098217,5.37951996357833,13.5328601668864,0.000234422513272462,0.0149073230995195
"PITA_38279",2.6887432951318,5.01317443831681,13.5034079349359,0.000238130592123958,0.0150757059168184
"PITA_07653",1.14245142931762,6.69776372846894,13.5026274487806,0.00023822965634251,0.0150757059168184
"PITA_39027",2.62779700510734,2.37279637481004,13.4594773462915,0.00024377165578341,0.0153517118529557
"PITA_09506",3.33214808707192,3.69788160465951,13.4448720325439,0.000245676779630662,0.0154343172981012
"PITA_07682",2.79741745430355,2.08168723901442,13.3525002874352,0.000258078312860881,0.0160967837870472
"PITA_28044",3.03415631312658,0.650681216513811,13.3457323524168,0.000259011387640906,0.0161163329692639
"PITA_21568",3.54773114004486,1.89171904025714,13.3398385765345,0.000259826714153137,0.0161284797336729
"PITA_32739",1.68947532666383,3.2586934593943,13.291211103468,0.000266653175373843,0.0165128153292816
"PITA_05154",2.38244739229252,2.4541236585296,13.2562417446511,0.000271673764644183,0.016783759963493
"PITA_22858",1.31518949754037,5.85564499922308,13.2187006920428,0.000277169693381267,0.0170827169553398
"PITA_08319",2.26213711740225,2.40548697073277,13.1993183177118,0.000280050963217665,0.0172194929133055
"PITA_20356",2.23822313980216,1.76981062421615,13.1447980690923,0.000288318586888011,0.0176444191208712
"PITA_23704",1.60998859117835,3.72077709666323,13.1291958921588,0.000290729523841918,0.0177277259698471
"PITA_25342",1.61222442749327,3.52920259780388,13.1271764494875,0.000291043061598859,0.0177277259698471
"PITA_49215",3.67116542091449,4.54935700953141,13.1016411962015,0.000295037186441718,0.0179290237900996
"PITA_32240",3.16649402438876,2.52011457863286,12.9647311613606,0.00031741403544474,0.0191545745890539
"PITA_48266",2.84037912054229,3.22474392400026,12.9330259407138,0.000322835502804577,0.0194366402602876
"PITA_29784",1.97455318942581,4.36233494526757,12.8909157232193,0.000330180841901611,0.019746186233318
"PITA_34328",2.98624889433677,2.95266413866805,12.8904978734371,0.000330254566169146,0.019746186233318
"PITA_43327",2.78906032826361,2.02684220260551,12.8488546141709,0.000337685878007915,0.0201171066278543
"PITA_34115",1.37115107239318,4.71727874063546,12.8463530878119,0.000338137611597884,0.0201171066278543
"PITA_20952",1.22297692099887,5.75925792050741,12.8428092986881,0.000338778603675658,0.0201171066278543
"PITA_33482",3.01600186423978,2.35430297054502,12.8213294197438,0.000342690141548927,0.0202614694678024
"PITA_33903",1.31992679802279,7.72597986694282,12.7656413262432,0.000353044528860733,0.0207612244667522
"PITA_01919",1.39209049098785,4.38158675153569,12.7626111202859,0.000353616918711647,0.0207612244667522
"PITA_41069",1.62752665002293,5.22656754679199,12.6955179063386,0.000366533069905391,0.0214710779620931
"PITA_18543",1.2277725013857,5.21717596017432,12.6828681873405,0.00036902107653445,0.0214833934646129
"PITA_30254",3.0155537769438,0.837370215420709,12.6820828300436,0.000369176104758165,0.0214833934646129
"PITA_26953",3.21062678347924,2.35836311525922,12.6775352663956,0.000370075078599768,0.0214850060698691
"PITA_04185",3.37451747783782,2.56342651088105,12.6593401026919,0.000373694090200017,0.0216081193354619
"PITA_13621",2.32988010277029,2.89485344658786,12.6585238897261,0.000373857268674607,0.0216081193354619
"PITA_50348",2.98857850681631,0.233187994205073,12.6476586669053,0.000376036318447556,0.0216858727416907
"PITA_29549",3.39473689046803,3.42835581999877,12.639529927679,0.000377674932653762,0.0217321843437869
"PITA_31676",2.83628898817207,0.943598974358682,12.6281058426899,0.00037999001361564,0.0218171308258922
"PITA_22026",2.38587704602556,0.855994995534022,12.5829588461816,0.000389279947478143,0.0223012822774428
"PITA_13495",1.71590820247158,2.64097181999274,12.5769954519697,0.000390524051000004,0.0223233847087013
"PITA_44795",3.61588207273372,2.95417301059138,12.5271866109928,0.000401073256474674,0.0228260707388398
"PITA_12283",3.33918498393401,4.85415096680358,12.4944911556054,0.000408153786962938,0.0231783228059368
"PITA_10042",2.7848205209478,2.13155402826638,12.4724778973573,0.00041299188699948,0.0234019738321775
"PITA_29664",1.10010907291083,8.22814249155446,12.4554754863505,0.00041676826670506,0.0235646214102867
"PITA_50176",3.7139087557952,1.48650507490876,12.4273781441771,0.000423085441878817,0.0238699116221825
"PITA_21009",2.6101549536805,3.95139743632314,12.4013089844436,0.000429032995897595,0.0241530718404774
"PITA_11589",2.01277837862435,2.35024205922285,12.3941276895848,0.000430686144470494,0.0241937709104386
"PITA_47140",2.45870410312901,1.86310755829151,12.3817093076991,0.000433560062704966,0.0243027234286497
"PITA_45750",1.9079771374214,2.69093285434037,12.3738019859147,0.000435400086215465,0.0243221238999764
"PITA_16417",1.15524287399831,5.92394331641661,12.3721887452255,0.000435776451896997,0.0243221238999764
"PITA_36703",1.68386631697702,3.13567725378704,12.356153919524,0.000439535236894101,0.0244793832470635
"PITA_11662",2.35162588815789,4.05596496950773,12.3463506737413,0.000441849350179857,0.0245079794210539
"PITA_25536",2.72709348015593,2.15062088457714,12.3203398360961,0.000448049121676939,0.0247416339823684
"PITA_18976",2.24345701271793,1.39102156676223,12.3063209329102,0.000451426904068035,0.024875343957427
"PITA_26382",1.12143384648303,5.55368801796395,12.2455901139887,0.000466359022081583,0.0255897295470884
"PITA_02265",1.72229195240586,3.35555911271813,12.1721297617029,0.000485088866472072,0.0265410246941085
"PITA_35775",1.11799415642875,7.45637554317634,12.1049151612425,0.000502890847498224,0.0273633641267391
"PITA_04318",2.09980375349319,6.64511280397456,12.0369786379132,0.000521554415253086,0.0282606433048281
"PITA_11449",1.76059274533574,4.9273347061648,12.022414757537,0.000525645566370888,0.0284231092219136
"PITA_40372",3.4992341159819,6.39550823823995,12.0132694437783,0.000528231126390973,0.0285036584363129
"PITA_28956",2.5884692815519,2.76264039214023,11.920244082011,0.000555272048558179,0.0297161948784973
"PITA_34679",3.33471092733648,1.05922796135704,11.9020814091374,0.000560712543304691,0.0299457341659378
"PITA_34222",3.36641099834213,0.827275548193219,11.8619486847947,0.000572925632872232,0.0304728482318484
"PITA_44169",1.58711091204852,3.7798350631882,11.8543859258629,0.000575257015366163,0.0305344075768541
"PITA_43676",1.62200491626518,6.10515298782788,11.8301449978288,0.000582794558396764,0.0308714942349113
"PITA_33350",2.6487058536236,4.71132677028272,11.8065832496776,0.000590216486116205,0.0312010987548707
"PITA_11885",2.89385833531044,0.335213560393413,11.7577497171371,0.000605904340088952,0.0319097632936654
"PITA_22056",2.37953193701079,0.909038437498706,11.7572233602983,0.000606075707142555,0.0319097632936654
"PITA_42288",3.03853522151346,1.18309558044022,11.747690007497,0.000609187984894855,0.0319648123010707
"PITA_45287",2.68182624726222,1.28467972130845,11.7205463072587,0.00061813805585876,0.0322834391462459
"PITA_08141",2.14573736748291,1.09869745075062,11.7065302731479,0.000622811420831963,0.0324623291471313
"PITA_32538",3.2237612817796,1.44060352162057,11.6921415535717,0.00062764617294429,0.0326266029112614
"PITA_10544",3.22002079599464,1.3299090106325,11.6896950258474,0.000628471992715674,0.0326266029112614
"PITA_02661",1.74257503263631,2.74141819193468,11.655486276179,0.000640134692655646,0.033165862990599
"PITA_26081",2.09316442699013,2.06656098948429,11.6423452477971,0.00064467272598868,0.0333345783901383
"PITA_31942",2.4843613840232,3.52969484171358,11.5218286897766,0.000687836922809766,0.0353556334493265
"PITA_22168",1.28660659549009,4.72000831364387,11.5063552798274,0.000693586411705205,0.0355808461184235
"PITA_32264",1.42635183518444,4.42698005863562,11.4862499693616,0.000701129575672415,0.0358970061686296
"PITA_16990",1.05748931169387,6.79896536396334,11.4463891136328,0.000716330626699222,0.0365321005782945
"PITA_29713",1.6003653546101,3.12730992396265,11.4202782642249,0.00072646814043317,0.0369103685456094
"PITA_13210",2.62087057920102,0.658672373015902,11.4199440871706,0.000726598819460649,0.0369103685456094
"PITA_37716",1.77280480011209,2.48759905445457,11.4109519899119,0.000730124086116198,0.037017148841708
"PITA_06420",2.90612252378853,3.59337005969521,11.4054078587268,0.000732306216792213,0.0370555494018457
"PITA_24601",2.23871728431932,3.62015782589032,11.3949614697793,0.000736435762333718,0.0371921509563838
"PITA_19027",1.33617764482288,4.3722089585921,11.3770383512707,0.000743575813603318,0.0373381978395368
"PITA_19396",3.11852539393266,3.87657894491097,11.3768920671073,0.000743634375826831,0.0373381978395368
"PITA_31764",1.57522518139131,5.83703113907773,11.3702315589926,0.000746305732356849,0.0374001267685342
"PITA_50025",1.6399422968469,3.39630393228823,11.3416154250544,0.000757893686959971,0.0378589753377492
"PITA_00501",2.90452486503342,1.69283277056281,11.3385896767734,0.000759129527503324,0.0378589753377492
"PITA_37590",1.77437779869453,3.99898300155154,11.3353914236934,0.000760438039887041,0.0378589753377492
"PITA_48032",2.64488495203012,3.7881658679618,11.3325300230062,0.000761610666200965,0.0378589753377492
"PITA_35858",1.73832722790357,3.13345677389792,11.3297786163279,0.000762739939135706,0.0378589753377492
"PITA_44844",1.96633041481256,3.56393375164872,11.3250454979094,0.000764686535611699,0.0378832992470946
"PITA_44280",2.39012400989418,1.95282966473305,11.2812663732953,0.000782931312738208,0.0384938762060644
"PITA_31577",3.37083858703388,1.42334798788057,11.2182243182524,0.000809979584441124,0.039748601908923
"PITA_06682",1.79646725097935,2.20626446070013,11.2079762827102,0.000814464916638542,0.0398184549188944
"PITA_47638",2.51521309200443,1.21613228470758,11.1991674729395,0.000818340389899495,0.0398993793745896
"PITA_31449",1.08675378418758,5.29097308034555,11.1972458178665,0.000819188303511509,0.0398993793745896
"PITA_45631",1.36161764006713,4.4681776932541,11.1706570869615,0.00083101190228936,0.0403242324004552
"PITA_14636",2.50631031742179,1.5484212559025,11.1345580190755,0.000847341180145563,0.0409459065560727
"PITA_22462",2.17325888562606,3.94780131622099,11.131921544204,0.000848546412154376,0.0409459065560727
"PITA_35362",2.15194621987899,6.09211823718508,11.1129566695918,0.000857267185867223,0.041126134418902
"PITA_43768",1.00147405495352,7.29201415727797,11.1112020512691,0.000858078590907681,0.041126134418902
"PITA_03147",2.6851490356016,0.125241828162046,11.0871419098055,0.000869283582474176,0.0414847645808639
"PITA_01714",0.973397396222178,6.15655336118107,11.079562051476,0.000872844128480053,0.0415783936586771
"PITA_25287",3.43941516734213,1.33487639659796,11.0578327481125,0.000883133126522902,0.0419916078386365
"PITA_41274",1.11907751953409,5.2510119184718,11.0094573986099,0.000906481780978615,0.0428666993481324
"PITA_30711",1.93628404294675,1.36523103424289,11.0014732471044,0.000910394949471192,0.0428957649289787
"PITA_35702",3.5447025576385,4.45235812954791,10.9949429094229,0.000913608272837468,0.0429693265248277
"PITA_14246",3.42126880886602,2.84205486804003,10.9744892446656,0.000923747113002781,0.043285692728905
"PITA_21902",3.71442300630054,2.6384575308195,10.9713213290998,0.00092532758496179,0.043285692728905
"PITA_02944",3.30020315908637,3.28210735184544,10.8960454891829,0.000963697797895301,0.044919025135231
"PITA_12443",1.55821185478832,3.50063968224043,10.8899195910083,0.00096689025842564,0.0449872070329024
"PITA_49383",1.31354467804964,7.23187889403946,10.88575319404,0.000969067649215648,0.0450080008722318
"PITA_08348",1.29616885987498,5.24139909138592,10.8683656468553,0.000978208168050396,0.0453515441048534
"PITA_11245",2.73765307522473,1.05760022020255,10.8643306171505,0.00098034179047753,0.0453695900863525
"PITA_42808",1.35574853415563,3.57020810551886,10.854664974768,0.000985471897726752,0.0454113339942528
"PITA_26887",1.78094246688434,1.91165348824769,10.8527683147375,0.000986481745040287,0.0454113339942528
"PITA_33638",2.22221939696403,2.18493212255055,10.829357719176,0.000999032870492701,0.0459078549976054
"PITA_35170",1.47208401169429,3.73709009754544,10.8061636245042,0.00101162719472341,0.0464046061861747
"PITA_06965",2.65016476228708,0.966660737686843,10.7886027764273,0.00102126939198434,0.0467644289016211
"PITA_27456",1.23207366440384,6.67138830023281,10.7852830535514,0.00102310258365305,0.046766037079494
"PITA_10221",1.38016559589656,3.55097397001316,10.7562085341177,0.00103930077869443,0.047340059462458
"PITA_31623",2.2672113877855,1.33733609066329,10.7489820816286,0.00104336691983398,0.047383043570933
"PITA_16712",2.06373728470664,2.53183607016969,10.7448311208968,0.00104570983158582,0.047383043570933
"PITA_32312",2.27811413147368,1.21787354121415,10.7256780085207,0.00105658946723097,0.0476270978391858
"PITA_42468",2.06143800199848,2.65755237200121,10.6982097748571,0.00107239254702111,0.0481737180597849
"PITA_08733",1.05725346250587,7.87502047660566,10.6981616863215,0.00107242042203143,0.0481737180597849
"PITA_30828",2.15104946670208,2.98094951268009,10.6827121813059,0.00108141393433241,0.0484421379478365
"PITA_03689",1.38918686703049,4.43862276093972,10.6812966620308,0.00108224174629803,0.0484421379478365
"PITA_16005",2.18239574719217,0.906123737985917,10.6783220870632,0.00108398340134726,0.0484421379478365
"PITA_43245",3.36652360456422,1.65859995411769,10.66565351368,0.00109143283561055,0.0486913835701455
"PITA_01224",2.4177858465639,4.1314373635054,10.6127511928139,0.00112310459547846,0.0499330383312806
"PITA_45803",2.45656976783929,2.25294024617126,10.6086647427548,0.00112558943423756,0.0499581153499741
